text,label,metadata
  At what point does the defense start being invoked enough for the authorities to determine that what Fox News does is like yelling fire in a crowded theater and is no longer protected by the First Amendment?,MISINFORMED_OR_POTENTIALLY_MISLEADING,1390450526383398914
Analysis: Marjorie Taylor Greene’s years-long campaign to disparage and attack Alexandria Ocasio-Cortez  ,MISINFORMED_OR_POTENTIALLY_MISLEADING,1393260875197390848
"Arson balloons were launched from Gaza into Israel yesterday, causing multiple fires. In response, IDF fighter jets struck Hamas military compounds last night, which were used as meeting sites for Hamas terror operatives.

Hamas will bear the consequences for its actions.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1405021981712470017
Belarusian athlete Krystsina Tsymanouskaya was forced by the regime to leave the   in Tokyo &amp; fly to Belarus after criticizing Belarus' management of the national team during the games. She's afraid to come back to Minsk. No athlete should be forced this way.  ,MISINFORMED_OR_POTENTIALLY_MISLEADING,1421815384651481098
They're rooting for Putin  ,MISINFORMED_OR_POTENTIALLY_MISLEADING,1372910156116287490
"                                    @JasonSteidl                                               Subj: Persecution of Christians by Modi-RSS Hindu nationalists 

8/8

RSS attacks Christians in Sri Lanka &amp; Nepal..

▪️Bomb Blasts in Nepal: Global Dimensions of Hindutva Terror -  

▪️RSS attack against Christians in Sri Lanka’s
 ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1357109027059208192
"It’s way past time.

Every time FOX News gets sued in court, their defense is based on the fact that they’re not a news program, they’re “entertainment.” It’s conspiracy on steroids, but the average viewer doesn’t know, and thinks it’s real.  ",NOT_MISLEADING,1462817628343476225
  So I looked up the military budget for 2020 it was 750 billion not trillion so I hope no one believes one word you are saying ohh well it did take me 10 seconds,MISINFORMED_OR_POTENTIALLY_MISLEADING,1468945492126191618
We didn't provoke any war or occupy one inch of foreign territory. We have no intention to export ideology. Nor do we attempt to overturn the government of any country.,MISINFORMED_OR_POTENTIALLY_MISLEADING,1363652541121060868
DeSantis proposes civilian Florida State Guard military force he would control    ,NOT_MISLEADING,1466795129549869063
Kevin McCarthy was caught on tape saying Putin pays Trump.  ,MISINFORMED_OR_POTENTIALLY_MISLEADING,1467855082637115400
"I call foul on  .

His approach to AV safety is problematic; it is even more problematic that he is using   to attack college professors like   for blowing the whistle.

  I stand with   and hope you will, too.

cc    ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1450990695590760449
"Kamala Harris does not salute the military when she arrives at or steps off Air Force Two, unlike her predecessors former Vice Presidents Mike Pence and Joe Biden  ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1374113153508732931
"VP Harris repeatedly fails to salute military on Air Force Two, breaking with precedent   via @foxnews",MISINFORMED_OR_POTENTIALLY_MISLEADING,1374452279579791377
"Border Crossings are at a 20-year high.

The crisis continues to get WORSE by the month.

I will personally buy Kamala's ticket to the border because it's time she sees the crisis she helped create!",MISINFORMED_OR_POTENTIALLY_MISLEADING,1406334727565438979
"Donald J. Trump will visit the border before Vice President Kamala Harris.

Our former President is doing more to address the border crisis than the current occupants in the White House.",MISINFORMED_OR_POTENTIALLY_MISLEADING,1405262890605498368
"Combining Blinken, McKenzie numbers, totals are: Coalition airlifted 123k people out of Afghanistan. US military planes airlifted 79k. Of them, 6k were US citizens. For the 73k non-citizens, unclear what vetting process being used, where all are headed.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1432730614764130313
"August

Stephanopoulos: “So no one told — your military advisers did not tell you, 'No, we should just keep 2,500 troops’...?""

Biden: “No. No one said that to me that I can recall.”

Today

McKenzie: ""I recommended that we maintain 2,500 troops in Afghanistan.""",MISINFORMED_OR_POTENTIALLY_MISLEADING,1442924872611467266
"President Biden has ordered alternative facts-promoter Kellyanne Conway, Dancing with the Stars alum Sean Spicer, and H.R. McMaster to resign from a Trump-appointed military academy board

They will be removed at 6 pm if they refuse to comply

HAHA. More of THIS please",NOT_MISLEADING,1435679262682583041
BREAKING: Idaho hospitals are so overwhelmed with COVID patients that they are now operating under Crisis Standards of Care protocols—this involves no longer resuscitating patients under any condition. Ventilators will be distributed to those deemed most likely to survive. ( ),NOT_MISLEADING,1439336852742361091
"Heat in winter and running water should not be privileged commodities for the wealthy. In a modern society, they should be rights.

And we will have to fight for these rights as climate change gets worse.

That means standing up to climate crisis profiteers to protect the public.  ",NOT_MISLEADING,1363631638807257088
"BREAKING: The Biden administration announces plan to bring deported military vets back to the U.S. 

This comes after years of advocacy by immigrants' rights and veterans rights groups.
 ",NOT_MISLEADING,1411084491221725186
"This is an important reminder of bitcoin's dirty ties to the #ClimateChange crisis &amp; #HumanRights abuses. Remember: bitcoin is largely mined using cheap coal power in China's Xinjiang province where Uighur Muslims are being dehumanized

    #btc",MISINFORMED_OR_POTENTIALLY_MISLEADING,1362409033173323776
"Nearly every day since insurrectionists stormed the U.S. Capitol, the list of those charged in the attack has grown longer. The government has now identified more than 240 suspects in the Jan. 6 rioting.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1362858556886810624
"LEFT — My AR-15 as a civilian.

RIGHT — My M16 in the Marines.

Main difference between M16/AR-15 is ability to fire nonstop vs pull trigger each time with AR-15. Both use same round.

PS: 2nd Amendment should NOT equate to civilians (including me) with war like weapons in homes.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1355336301243985921
"With the recent verdict, this just shows that someone w an AR-15 can provoke, kill, claim self defense &amp; walk off scott free (w a skin tone prerequisite). No regular citizen, let alone a 17 year old, should have had that gun to begin with. Ban the gun = less death.",MISINFORMED_OR_POTENTIALLY_MISLEADING,1461992961437319174
"Gov. DeSantis’ office escalated the war of words on Tuesday with the leader of South Florida’s Roman Catholic Church, saying Archbishop Thomas Wenski “lied” when he spoke against an executive action that targets shelters housing unaccompanied migrant youth
 ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1493715081875628040
"Israeli air strikes killing civilians in Gaza is an act of terrorism.

Palestinians deserve protection.

Unlike Israel, missile defense programs, such as Iron Dome, don’t exist to protect Palestinian civilians.

It’s unconscionable to not condemn these attacks on the week of Eid.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1391841207588999168
"(1) You'll see a lot of these hoary claims of ""human shields"" in Gaza to justify Israel's deliberate and indiscriminate bombardment of civilians. They used the same line in the 2006 Lebanon war and multiple wars in Gaza. Don't fall for it.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1392479694382043141
"The building housing Associated Press and Al-Jazeera offices in Gaza City was leveled by Israeli airstrikes. The IDF claimed the building contained Hamas military assets.

AP has decried the strike, saying ""we narrowly avoided a terrible loss of life.""    ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1393577964693073921
"LATEST: Israeli military pounded the Gaza strip again early Monday, a day after dozens of Palestinians were killed in Israeli air raids amid growing international calls for an end to the bloodshed.
 ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1394298765411033092
"A Russian warship fired warning shots to force a British destroyer from Russia’s waters near Crimea in the Black Sea, the Russian Defense Ministry said. The ministry said the the British missile destroyer Defender had ignored a notice against intrusion.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1407662488150282240
Another Catholic Church burst into flames and was razed to the ground in Edmonton as First Nation Indians continue to attack churches across Western Canada.  ,MISINFORMED_OR_POTENTIALLY_MISLEADING,1410273087690469377
"The Israeli government is giving COVID vaccines to:

✅Czechs
✅Hondurans
✅Guatemalans
✅Hungarians 
❌Palestinians

Netanyahu is rewarding countries that have accepted full Israeli sovereignty over Jerusalem while continuing to deny Palestinians rights.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1364577434427875330
"  Me waiting for this letter to come up and Christopher Miller, Acting Secretary of Defense to be brought in for questioning.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1367145833527918593
"summary : 
1. Who started the conflict &amp; lead to ethic cleansing &amp; genocide? = Israel

2: Hamas attacked Tel Aviv as a SELF DEFENSE cause THEY ARE THE INJURED STATE 

3. Do palestine violates international law when doing the counter measure?No. Cause they practice proportionality  ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1392552512708747265
"Yesterday, Israel bombed the office of the Palestine Children's Relief Fund, a charity in Gaza that provides free medical care for Palestinian children in need. This is a war crime.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1394768284604641292
"This is not a picture of a child in European fashion magazines,
The picture is of Malak al-Tanani, who was martyred in the arms of her mother and all her family members in the brutal attack of Israeli army fighters on Gaza.
 Malak means an angel
#GenocideinGaza 
#GazaUnderAttack  ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1393574463485140993
"Why is Israel attacking Al Aqsa on Eid Al Adha (the holiest day for Muslims)? Why attack people who are literally kneeling down in prayer? 

Answer: To continue dehumanizing Palestinians even in prayer. It's not enough to bomb them while they sleep or demolish their homes.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1416806142571917315
Gaza: Apparent War Crimes During May Fighting  ,MISINFORMED_OR_POTENTIALLY_MISLEADING,1419871121235660802
"I’ll tell you what a Constitutional Crisis is—— 22 million illegal aliens living in America and utilizing benefits they never contributed to and voting illegally. 

Yes. THIS IS A REAL Constitutional Crisis",MISINFORMED_OR_POTENTIALLY_MISLEADING,1089313324968357888
"Breaking: Israeli forces raided our   main office in Ramallah today around 5 a.m., confiscating computers, laptops, and files concerning our Palestinian child detainee clients in the Israeli military courts. We were not informed of the reason for the raid.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1420663616727142403
"Officials from multiple Israeli government agencies raided the offices of surveillance software vendor NSO Group, the Israeli Ministry of Defense announced today, via    ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1420476992982556676
"Biden’s  ’s nominee wants gov’t to control YOUR account &amp; to turn our banking system into Communist China-style totalitarianism surveillance. She’s unfit to serve.

Biden’s socialist agenda is an attack on the freedom &amp; privacy of American families.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1460293527561244674
The Minister of War in the Zionist entity stormed and desecrated Al-Buraq Wall and lit a candle for the so-called Hanukkah festival.  ,MISINFORMED_OR_POTENTIALLY_MISLEADING,1464978878032662540
"Nobody’s vote counted LESS in 2020 than the Military.

I don’t know if a single Military ballot was counted!",MISINFORMED_OR_POTENTIALLY_MISLEADING,1420802127824396291
Let’s trade Joe Biden for the innocent military service dogs he left in Afghanistan!,MISINFORMED_OR_POTENTIALLY_MISLEADING,1432566828593782787
"Joe Biden left behind American citizens, military service dogs, and billions of dollars in military equipment as a parting gift to terrorists.",MISINFORMED_OR_POTENTIALLY_MISLEADING,1432717469471453196
"What kind of person would abandon military service dogs in a war zone? 

Joe Biden.",MISINFORMED_OR_POTENTIALLY_MISLEADING,1432512254738669569
"Joe Biden is a politician.

He rescues German Shepherds for his own personal pets so you think he's a good guy, but when push comes to shove he leaves military dogs behind in Afghanistan to be tortured by the Taliban.",MISINFORMED_OR_POTENTIALLY_MISLEADING,1432732497893371904
Viral Infographic Reveals The Shocking Amount Of Military Hardware Biden Handed To The Taliban  ,MISINFORMED_OR_POTENTIALLY_MISLEADING,1432123763651489799
This is the worst military defeat in US history,MISINFORMED_OR_POTENTIALLY_MISLEADING,1432507772931805184
"Joe Rogan used ivermectin to treat his COVID-19.

The media is going on FULL ATTACK MODE. 

Can’t let word get out about a $20 treatment.

When my doctor gave me ivermectin to treat my COVID-19, social media attempted to silence me.

Within 40 hours I was symptom-free.",MISINFORMED_OR_POTENTIALLY_MISLEADING,1433433630316146688
Joe Biden is taking a long weekend off - he’s exhausted from destroying the US economy and causing the worst military disaster in US history.,MISINFORMED_OR_POTENTIALLY_MISLEADING,1433821586122059779
"Pentagon was forced to admit all today bc of social media 

Prior to this they would just lie and no one would know

But social media debunked the war propaganda in realtime

That’s power",MISINFORMED_OR_POTENTIALLY_MISLEADING,1438963514656296974
"USCP were in riot gear January 6. They worked with DC Metro cops to attack the crowd.

Thugs and political props.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1439271234605391873
I’d rather deal with a bad cold for two days than have a heart attack at 40.,MISINFORMED_OR_POTENTIALLY_MISLEADING,1444280011016622085
A military order must be legal or service members are not obligated to follow it. Is an order to take a medical treatment without informed consent legal? #NurembergCode,MISINFORMED_OR_POTENTIALLY_MISLEADING,1449119485676429315
"How to solve the border crisis? 

-Build the wall
-Reinstate Remain in Mexico
-Title 42

How to make the border crisis worse?

-Pay illegal immigrants half a million dollars",MISINFORMED_OR_POTENTIALLY_MISLEADING,1454425050002636801
"Kyle Rittenhouse defended his community as it was being attacked, he only used lethal force in self defense &amp; showed a great deal of restraint. 

He deserves to be acquitted &amp; should sue multiple media outlets for defamation.",MISINFORMED_OR_POTENTIALLY_MISLEADING,1458197867261087747
"Be honest with yourself...do you ever remember stroke and heart attack warnings for kids before? New ones coming up constantly now. This is called, ""getting ahead of the narrative."" These are side effects.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1455756125308022792
"No, it's not normal for kids to get blood clots, have heart attacks, or have strokes. 
Your child has a 200% higher risk of dying by lightning than the virus.
Stop the vax attack on kids.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1456782304924340227
"When Kyle Rittenhouse shoots 3 felons in self defense it is labeled White Supremacist Vigilantism &amp; Domestic Terrorism

When BLM militant Darrell E Brooks deliberately drives into a Waukesha Christmas parade, killing 5 &amp; injuring 40 innocent people, it is labeled a “tragic event”",MISINFORMED_OR_POTENTIALLY_MISLEADING,1462866555319037959
He needs to be tried in a military tribunal.  ,MISINFORMED_OR_POTENTIALLY_MISLEADING,1462608171042803713
"And for the virus itself, they won't even talk about treatments. And they censor and attack people who do... Waiting for that hundred billion dollar pill in 2022.

If people die unnecessarily in the meantime, they don't care.

Gotta secure the bag. 💰",MISINFORMED_OR_POTENTIALLY_MISLEADING,1464674070373572617
Biden's willing to go to war with Russia over Ukraine's borders while ours is wide open,MISINFORMED_OR_POTENTIALLY_MISLEADING,1468386698836992002
You can’t join the military with a neck tattoo but you can work inside our nations capitol??? 🤔🤔🤔  ,MISINFORMED_OR_POTENTIALLY_MISLEADING,1473374739712327688
"20,000+ Deaths Reported to VAERS Following COVID Vaccines • Children's Health Defense  ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1472861141038780417
Biden Finally Admits ‘There is No Federal Solution’ in the Government’s War on Covid #NoPlanJoe  ,MISINFORMED_OR_POTENTIALLY_MISLEADING,1475612637849395204
"After auditing several counties across many states, we discovered that Joe Biden used COVID to steal the election.

He must face a Military tribunal.",MISINFORMED_OR_POTENTIALLY_MISLEADING,1476827499803910144
"Video of   today that the Jan 6th mass trespassing event violently cracked down by police was a “violent terrorist attack on the capitol.”

The game is over, folks.

Go home and get a life.

You are wasting your time with the GOP.  ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1478787194315841538
"YouTube bans Dan Bongino, but everyone who pushed Russia Collusion, which was a lie, still has their channels!",MISINFORMED_OR_POTENTIALLY_MISLEADING,1486445662766092288
"If we’re “at war” with COVID, then withholding life saving medicine from Americans is akin to a war crime. 

Who is responsible? How high up does this decision go? People should be in prison for killing Americans.",MISINFORMED_OR_POTENTIALLY_MISLEADING,1486002742627913734
"If DC wants to go to war with Russia, why are they kicking our best fighters out of the military for refusing a vaccine that doesn't even protect them from infection?",MISINFORMED_OR_POTENTIALLY_MISLEADING,1486746910366920710
"“These schools that are force-masking kids, after all this data, after all the evidence is in— it's almost like Japanese soldiers in the 1950s, thinking that the war is still going on. Stop force-masking kids.”   today 🔥  ",MISINFORMED_OR_POTENTIALLY_MISLEADING,1492334932697493510
